quarter,test_date,n_models_before,n_models,drop_metric,drop_prop,comb_bic,comb_rmse,comb_equal,p10,p25,median,p75,p90,mean,sd,min,max,trimmed_mean,trimmed_low,trimmed_high,trimmed_range,y_true
2023Q3,2023-09-15,92,79,rmse,0.15,3.8083929267325,3.80911853574041,3.80893185667303,3.45364218561393,3.63619260219871,3.7203070775878,3.92613065120153,4.13600347703738,3.80893185667303,0.600505074379144,1.7214810818343,6.32113790211663,3.75205852779907,3.45364218561393,4.13600347703738,0.682361291423452,0.347146908315565
2023Q3,2023-09-22,92,79,rmse,0.15,3.8083929267325,3.80911853574041,3.80893185667303,3.45364218561393,3.63619260219871,3.7203070775878,3.92613065120153,4.13600347703738,3.80893185667303,0.600505074379144,1.7214810818343,6.32113790211663,3.75205852779907,3.45364218561393,4.13600347703738,0.682361291423452,0.347146908315565
2023Q3,2023-09-29,92,79,rmse,0.15,3.71558979426803,3.71036700443133,3.71370435975095,3.28354950394775,3.55367926428762,3.71158895512521,3.89623395912542,4.19684436525157,3.71370435975095,0.462885591321921,1.89523253043632,5.36366454381557,3.72427042978655,3.28354950394775,4.19684436525157,0.913294861303816,0.347146908315565
2023Q4,2023-10-06,92,79,rmse,0.15,3.1875979796753,3.19993141032986,3.20801478401868,2.75119283029569,3.065902482766,3.20089391339137,3.34936795882771,3.79404451964056,3.20801478401868,1.04011886031408,-1.79305307312341,9.30375874453825,3.21399904350724,2.75119283029569,3.79404451964056,1.04285168934486,1.27750670204776
2023Q4,2023-10-13,92,79,rmse,0.15,3.1875979796753,3.19993141032986,3.20801478401868,2.75119283029569,3.065902482766,3.20089391339137,3.34936795882771,3.79404451964056,3.20801478401868,1.04011886031408,-1.79305307312341,9.30375874453825,3.21399904350724,2.75119283029569,3.79404451964056,1.04285168934486,1.27750670204776
2023Q4,2023-10-20,92,79,rmse,0.15,3.1875979796753,3.19993141032986,3.20801478401868,2.75119283029569,3.065902482766,3.20089391339137,3.34936795882771,3.79404451964056,3.20801478401868,1.04011886031408,-1.79305307312341,9.30375874453825,3.21399904350724,2.75119283029569,3.79404451964056,1.04285168934486,1.27750670204776
2023Q4,2023-10-27,92,79,rmse,0.15,3.1875979796753,3.19993141032986,3.20801478401868,2.75119283029569,3.065902482766,3.20089391339137,3.34936795882771,3.79404451964056,3.20801478401868,1.04011886031408,-1.79305307312341,9.30375874453825,3.21399904350724,2.75119283029569,3.79404451964056,1.04285168934486,1.27750670204776
2023Q4,2023-11-03,92,79,rmse,0.15,3.02391858055318,3.03466968911575,3.03615417843643,2.10199194170238,2.77364551704749,3.07565952888753,3.26186801785583,3.92416011198605,3.03615417843643,0.793346064674274,0.97170229609377,5.55271886298297,3.02265409343447,2.10199194170238,3.92416011198605,1.82216817028367,1.27750670204776
2023Q4,2023-11-10,92,79,rmse,0.15,3.13112407952315,3.14540321867439,3.14847648000599,2.28975805651795,2.95441115193929,3.20830640724498,3.33174783758487,3.86477510534577,3.14847648000599,0.726334671795642,0.913884810053485,5.35102342482673,3.15166271622386,2.28975805651795,3.86477510534577,1.57501704882782,1.27750670204776
2023Q4,2023-11-17,92,79,rmse,0.15,3.13112407952315,3.14540321867439,3.14847648000599,2.28975805651795,2.95441115193929,3.20830640724498,3.33174783758487,3.86477510534577,3.14847648000599,0.726334671795642,0.913884810053485,5.35102342482673,3.15166271622386,2.28975805651795,3.86477510534577,1.57501704882782,1.27750670204776
