quarter,test_date,variable,metric_value,included,weight_bic,weight_rmse,y_hat
2024Q1,2024-01-19,DA3m_CONS_SENTI_US,2.42346174012435,TRUE,0.0125014841897137,0.0112498308254018,2.67289108250496
2024Q1,2024-01-19,DA3m_CPI_US,3.77376654680573,FALSE,,,2.11753366654259
2024Q1,2024-01-19,DA3m_Credit,2.18722726997871,TRUE,0.0103864015783437,0.0138111710254133,3.08610268719184
2024Q1,2024-01-19,DA3m_EMPLOY_NONFARM_US,2.24496451185948,TRUE,0.0147679147203275,0.013109899636012,2.39688001803509
2024Q1,2024-01-19,DA3m_Fx,2.20593800542383,TRUE,0.0093483231759636,0.0135778723368699,2.98614100712046
2024Q1,2024-01-19,DA3m_HOUSING_STARTS_US,2.25208383389059,TRUE,0.0104746334300894,0.0130271442144768,1.95455120819822
2024Q1,2024-01-19,DA3m_HVT,2.31460162360882,TRUE,0.0103118453567847,0.0123329173286069,3.11436888839595
2024Q1,2024-01-19,DA3m_IC_Br,2.34956364876254,TRUE,0.00990667096930771,0.0119686150367047,2.75421099257577
2024Q1,2024-01-19,DA3m_IE_S,2.14700756737741,TRUE,0.017516083591235,0.014333464555921,3.2806443238345
2024Q1,2024-01-19,DA3m_IE_S_alt,2.18561724127571,TRUE,0.0163319545258172,0.0138315264394689,3.74412825769347
2024Q1,2024-01-19,DA3m_INCC_DI,2.16764620684682,TRUE,0.0116690081752163,0.0140618197577431,2.71491571968972
2024Q1,2024-01-19,DA3m_INDF,2.21808237079561,TRUE,0.0173223436702332,0.013429597203208,4.23737884249649
2024Q1,2024-01-19,DA3m_INDFE,2.3031698959614,TRUE,0.0117010043773122,0.0124556494326553,2.87321543172697
2024Q1,2024-01-19,DA3m_IP,2.50820852572211,TRUE,0.0140973193567648,0.0105024602789993,5.83562962236323
2024Q1,2024-01-19,DA3m_IPCA,2.25234880719443,TRUE,0.0145795266157308,0.0130240792874209,3.65655637672804
2024Q1,2024-01-19,DA3m_IPCA_EX0,2.49417868695584,TRUE,0.0156392343387465,0.0106209459699911,3.93201911482384
2024Q1,2024-01-19,DA3m_IPCA_EX1,3.30522239080132,FALSE,,,5.46288011439693
2024Q1,2024-01-19,DA3m_IPCA_EX2,2.40300633019438,TRUE,0.00962644978945356,0.0114421726743712,6.61656376718351
2024Q1,2024-01-19,DA3m_IPCA_MA,2.55102115329711,TRUE,0.012403103911538,0.0101529023103184,3.03741301565966
2024Q1,2024-01-19,DA3m_IPCA_MS,3.23175281263624,FALSE,,,2.94249080916428
2024Q1,2024-01-19,DA3m_IPCDG,2.46020384409577,TRUE,0.0113942550641958,0.0109163170741237,3.02108142214085
2024Q1,2024-01-19,DA3m_IPCG,2.27025901917783,TRUE,0.0111188105697953,0.0128193943577159,3.03321764388374
2024Q1,2024-01-19,DA3m_IPCI,2.16406743307147,TRUE,0.0090546971396964,0.0141083669975534,4.01157945899961
2024Q1,2024-01-19,DA3m_IPCIG,2.38943482831287,TRUE,0.0130866001576846,0.0115725202081789,3.92244591676442
2024Q1,2024-01-19,DA3m_IPKG,2.35679416599549,TRUE,0.0182375273491995,0.0118952895595719,3.64255724652062
2024Q1,2024-01-19,DA3m_IPME,2.290229727182,TRUE,0.0180688575625799,0.0125967999429971,2.14248970568792
2024Q1,2024-01-19,DA3m_IPMI,2.63214660483856,FALSE,,,4.73307082581513
2024Q1,2024-01-19,DA3m_IPSDG,2.18969115729998,TRUE,0.013660968396597,0.0137801072620205,3.11644424885717
2024Q1,2024-01-19,DA3m_IP_US,2.15172263749828,TRUE,0.0121997458302743,0.0142707155364678,3.17491828384856
2024Q1,2024-01-19,DA3m_ISA_S,2.18781551119684,TRUE,0.0182603263258173,0.0138037451635618,2.88993506903254
2024Q1,2024-01-19,DA3m_M1,2.32731386879335,TRUE,0.012213418038876,0.0121985556578466,4.38734712996141
2024Q1,2024-01-19,DA3m_PIB_monthly,2.20669071269827,TRUE,0.0205316732019283,0.0135686110297371,3.65106422505427
2024Q1,2024-01-19,DA3m_QSC,2.22142225726665,TRUE,0.0125453270648155,0.0133892450264941,3.01686662302099
2024Q1,2024-01-19,DA3m_REER_IPCA,2.21858057271617,TRUE,0.0099666399966035,0.0134235664103859,2.98755170024722
2024Q1,2024-01-19,DA3m_REER_USD,2.20119980445283,TRUE,0.00946991065730329,0.0136363894507624,3.06184214976239
2024Q1,2024-01-19,DA3m_RETAIL_SALES_US,2.20687521849724,TRUE,0.0150326569267909,0.0135663423171738,2.90088468168418
2024Q1,2024-01-19,DA3m_RE_Value,2.44892968642613,TRUE,0.010581300334235,0.0110170595127335,0.708860250836591
2024Q1,2024-01-19,DA3m_Retail_Sales,2.20209563781675,TRUE,0.0080279182705202,0.0136252968827149,3.07115553920643
2024Q1,2024-01-19,DA3m_Savings,2.44409924793819,TRUE,0.0125751156423985,0.0110606500639284,2.76568907373235
2024Q1,2024-01-19,DA3m_Selic,2.31640302928484,TRUE,0.00832081914944479,0.0123137428167717,2.39686837877665
2024Q1,2024-01-19,DA3m_Steel,2.25593772927413,TRUE,0.0133804587447526,0.0129826728032082,3.9960612073201
2024Q1,2024-01-19,DA3m_TRUCK_IMP_US,2.44721659237139,TRUE,0.0139054245708958,0.0110324891767977,2.99409898853796
2024Q1,2024-01-19,DA_AUTO_SALES_US,2.21516770400945,TRUE,0.0115842261433943,0.0134649611645442,2.0192973960275
2024Q1,2024-01-19,DA_BGS,5.20268718165033,FALSE,,,2.90855097518339
2024Q1,2024-01-19,DA_CAP_UTILI_US,2.30591392665818,TRUE,0.0142882220222288,0.0124260226996447,3.0125639735491
2024Q1,2024-01-19,DA_CONS_CONF_US,2.43487891246539,TRUE,0.000505767124668151,0.0111445770277738,1.61649820494424
2024Q1,2024-01-19,DA_CONS_SENTI_US,2.24954743295585,TRUE,0.0102785720784986,0.0130565374053079,1.94743851327868
2024Q1,2024-01-19,DA_CPI_US,2.20683888204139,TRUE,0.00908694886984632,0.0135667890709998,2.69546753739719
2024Q1,2024-01-19,DA_Credit,2.2853804208761,TRUE,0.0167433526647089,0.0126503144906757,2.99997606493676
2024Q1,2024-01-19,DA_EMPLOY_NONFARM_US,2.3331881597118,TRUE,0.00983025545985539,0.0121372081342329,2.91762393960992
2024Q1,2024-01-19,DA_Fx,2.20402358517703,TRUE,0.00953536922520687,0.0136014701268427,2.97887006919001
2024Q1,2024-01-19,DA_HOUSING_STARTS_US,2.50483884891585,TRUE,0.00924067201165938,0.0105307365102264,3.05145179462952
2024Q1,2024-01-19,DA_HVT,2.2755237415534,TRUE,0.0122051903565656,0.0127601442809386,2.98848297552182
2024Q1,2024-01-19,DA_IC_Br,2.34319470721774,TRUE,0.00996613847551488,0.0120337662634512,3.16970909246856
2024Q1,2024-01-19,DA_IE_S,2.21709569919677,TRUE,0.024347206068656,0.0134415529799472,4.06968091450438
2024Q1,2024-01-19,DA_IE_S_alt,2.27206243544055,TRUE,0.0239780554920501,0.0127990520213116,1.57122133234384
2024Q1,2024-01-19,DA_INCC_DI,2.13635181049095,TRUE,0.0169852652385198,0.0144768068820268,2.8715770507413
2024Q1,2024-01-19,DA_INDF,2.39992497758707,TRUE,0.0122588062156383,0.011471573595695,4.21528054168145
2024Q1,2024-01-19,DA_INDFE,2.47074441122289,TRUE,0.01773032276234,0.0108233744517718,3.38398374437375
2024Q1,2024-01-19,DA_IP,2.26966428167053,TRUE,0.0119658688877831,0.01282611356603,3.82127014451481
2024Q1,2024-01-19,DA_IPCA,3.67886079719673,FALSE,,,5.26839384260772
2024Q1,2024-01-19,DA_IPCA_EX0,3.50034126614464,FALSE,,,3.21341727650378
2024Q1,2024-01-19,DA_IPCA_EX1,8.94292557511721,FALSE,,,3.21832845422327
2024Q1,2024-01-19,DA_IPCA_EX2,2.56745357653112,FALSE,,,-1.31938875075203
2024Q1,2024-01-19,DA_IPCA_MA,2.64539410814229,FALSE,,,4.50631036564608
2024Q1,2024-01-19,DA_IPCA_MS,3.02758968562548,FALSE,,,7.34758424643731
2024Q1,2024-01-19,DA_IPCDG,2.32511587023914,TRUE,0.0131121325147715,0.0122216298463727,4.38064779311443
2024Q1,2024-01-19,DA_IPCG,2.16971996202588,TRUE,0.0108259969692864,0.0140349528472188,3.194359661827
2024Q1,2024-01-19,DA_IPCI,2.2855407188336,TRUE,0.0111877871538799,0.0126485400760292,2.7874763685772
2024Q1,2024-01-19,DA_IPCIG,2.38533801805505,TRUE,0.0140041171025912,0.0116123058760875,3.43086050554415
2024Q1,2024-01-19,DA_IPKG,2.4834638287996,TRUE,0.0104854555797085,0.0107127914209917,3.27415395600547
2024Q1,2024-01-19,DA_IPME,2.37789092835217,TRUE,0.0181192000544649,0.011685154717386,2.23150593248017
2024Q1,2024-01-19,DA_IPMI,2.57486853685346,FALSE,,,3.35708691573903
2024Q1,2024-01-19,DA_IPSDG,2.20791137790706,TRUE,0.0110232055459829,0.0135536121007511,3.06946093071035
2024Q1,2024-01-19,DA_IP_US,2.32230477672617,TRUE,0.0127891848275683,0.0122512357261544,3.04063305167233
2024Q1,2024-01-19,DA_ISA_S,2.24846008632154,TRUE,0.0153154295598758,0.0130691686411414,2.90844624876225
2024Q1,2024-01-19,DA_M1,2.45287389722691,TRUE,0.0126753586658781,0.0109816572292603,3.04073000398408
2024Q1,2024-01-19,DA_PIB_monthly,2.14679979826638,TRUE,0.0179767256984446,0.0143362390999659,2.6038772135567
2024Q1,2024-01-19,DA_QSC,2.3309237286743,TRUE,0.0117690391641031,0.0121608015452038,2.96238237560197
2024Q1,2024-01-19,DA_REER_IPCA,2.19234581941035,TRUE,0.00925929225006122,0.0137467554245251,2.93012063517529
2024Q1,2024-01-19,DA_REER_USD,2.19651961158625,TRUE,0.00972333381619391,0.0136945623210819,3.09380720017453
2024Q1,2024-01-19,DA_RETAIL_SALES_US,2.35356301503617,TRUE,0.0147043724929085,0.0119279735026861,2.98250675921582
2024Q1,2024-01-19,DA_RE_Value,2.56722760396512,TRUE,0.0126099314912954,0.0100251199926202,0.640369542990753
2024Q1,2024-01-19,DA_Retail_Sales,2.06715814499444,TRUE,0.0131369738900736,0.0154621869951415,2.87668051257136
2024Q1,2024-01-19,DA_Savings,2.24664630158076,TRUE,0.0139854845807274,0.0130902794206879,2.71791947098431
2024Q1,2024-01-19,DA_Selic,2.3029729465918,TRUE,0.00916169435586276,0.0124577799285457,2.48274095186016
2024Q1,2024-01-19,DA_Steel,2.24422406360782,TRUE,0.0128849112908806,0.0131185518947553,3.14872964666799
2024Q1,2024-01-19,DA_TRUCK_IMP_US,2.22303869715537,TRUE,0.0142615872698658,0.0133697806409615,3.33375078727668
2024Q1,2024-01-26,DA3m_AUTO_SALES_US,2.21259472181962,TRUE,0.00857395406338899,0.0134962956416371,3.01116916134791
2024Q1,2024-01-26,DA3m_BGS,6.38961659250315,FALSE,,,3.01066732941007
2024Q1,2024-01-26,DA3m_CAP_UTILI_US,2.1702632037553,TRUE,0.0106608914614571,0.0140279275077945,3.00854600201898
2024Q1,2024-01-26,DA3m_CONS_CONF_US,2.29050690894116,TRUE,0.00100794833661321,0.0125937513672525,2.44300059069832
2024Q1,2024-01-26,DA3m_CONS_SENTI_US,2.42346174012435,TRUE,0.0125014841897137,0.0112498308254018,2.67289108250496
2024Q1,2024-01-26,DA3m_CPI_US,3.77376654680573,FALSE,,,2.11753366654259
2024Q1,2024-01-26,DA3m_Credit,2.18722726997871,TRUE,0.0103864015783437,0.0138111710254133,3.08610268719184
2024Q1,2024-01-26,DA3m_EMPLOY_NONFARM_US,2.24496451185948,TRUE,0.0147679147203275,0.013109899636012,2.39688001803509
2024Q1,2024-01-26,DA3m_Fx,2.20593800542383,TRUE,0.0093483231759636,0.0135778723368699,2.98614100712046
2024Q1,2024-01-26,DA3m_HOUSING_STARTS_US,2.25208383389059,TRUE,0.0104746334300894,0.0130271442144768,1.95455120819822
2024Q1,2024-01-26,DA3m_HVT,2.31460162360882,TRUE,0.0103118453567847,0.0123329173286069,3.11436888839595
2024Q1,2024-01-26,DA3m_IC_Br,2.34956364876254,TRUE,0.00990667096930771,0.0119686150367047,2.75421099257577
2024Q1,2024-01-26,DA3m_IE_S,2.14700756737741,TRUE,0.017516083591235,0.014333464555921,3.2806443238345
2024Q1,2024-01-26,DA3m_IE_S_alt,2.18561724127571,TRUE,0.0163319545258172,0.0138315264394689,3.74412825769347
2024Q1,2024-01-26,DA3m_INCC_DI,2.16764620684682,TRUE,0.0116690081752163,0.0140618197577431,2.71491571968972
2024Q1,2024-01-26,DA3m_INDF,2.21808237079561,TRUE,0.0173223436702332,0.013429597203208,4.23737884249649
2024Q1,2024-01-26,DA3m_INDFE,2.3031698959614,TRUE,0.0117010043773122,0.0124556494326553,2.87321543172697
2024Q1,2024-01-26,DA3m_IP,2.50820852572211,TRUE,0.0140973193567648,0.0105024602789993,5.83562962236323
2024Q1,2024-01-26,DA3m_IPCA,2.25234880719443,TRUE,0.0145795266157308,0.0130240792874209,3.65655637672804
2024Q1,2024-01-26,DA3m_IPCA_EX0,2.49417868695584,TRUE,0.0156392343387465,0.0106209459699911,3.93201911482384
2024Q1,2024-01-26,DA3m_IPCA_EX1,3.30522239080132,FALSE,,,5.46288011439693
2024Q1,2024-01-26,DA3m_IPCA_EX2,2.40300633019438,TRUE,0.00962644978945356,0.0114421726743712,6.61656376718351
2024Q1,2024-01-26,DA3m_IPCA_MA,2.55102115329711,TRUE,0.012403103911538,0.0101529023103184,3.03741301565966
2024Q1,2024-01-26,DA3m_IPCA_MS,3.23175281263624,FALSE,,,2.94249080916428
2024Q1,2024-01-26,DA3m_IPCDG,2.46020384409577,TRUE,0.0113942550641958,0.0109163170741237,3.02108142214085
2024Q1,2024-01-26,DA3m_IPCG,2.27025901917783,TRUE,0.0111188105697953,0.0128193943577159,3.03321764388374
2024Q1,2024-01-26,DA3m_IPCI,2.16406743307147,TRUE,0.0090546971396964,0.0141083669975534,4.01157945899961
2024Q1,2024-01-26,DA3m_IPCIG,2.38943482831287,TRUE,0.0130866001576846,0.0115725202081789,3.92244591676442
2024Q1,2024-01-26,DA3m_IPKG,2.35679416599549,TRUE,0.0182375273491995,0.0118952895595719,3.64255724652062
2024Q1,2024-01-26,DA3m_IPME,2.290229727182,TRUE,0.0180688575625799,0.0125967999429971,2.14248970568792
2024Q1,2024-01-26,DA3m_IPMI,2.63214660483856,FALSE,,,4.73307082581513
2024Q1,2024-01-26,DA3m_IPSDG,2.18969115729998,TRUE,0.013660968396597,0.0137801072620205,3.11644424885717
2024Q1,2024-01-26,DA3m_IP_US,2.15172263749828,TRUE,0.0121997458302743,0.0142707155364678,3.17491828384856
2024Q1,2024-01-26,DA3m_ISA_S,2.18781551119684,TRUE,0.0182603263258173,0.0138037451635618,2.88993506903254
2024Q1,2024-01-26,DA3m_M1,2.32731386879335,TRUE,0.012213418038876,0.0121985556578466,4.38734712996141
2024Q1,2024-01-26,DA3m_PIB_monthly,2.20669071269827,TRUE,0.0205316732019283,0.0135686110297371,3.65106422505427
2024Q1,2024-01-26,DA3m_QSC,2.22142225726665,TRUE,0.0125453270648155,0.0133892450264941,3.01686662302099
2024Q1,2024-01-26,DA3m_REER_IPCA,2.21858057271617,TRUE,0.0099666399966035,0.0134235664103859,2.98755170024722
2024Q1,2024-01-26,DA3m_REER_USD,2.20119980445283,TRUE,0.00946991065730329,0.0136363894507624,3.06184214976239
2024Q1,2024-01-26,DA3m_RETAIL_SALES_US,2.20687521849724,TRUE,0.0150326569267909,0.0135663423171738,2.90088468168418
2024Q1,2024-01-26,DA3m_RE_Value,2.44892968642613,TRUE,0.010581300334235,0.0110170595127335,0.708860250836591
2024Q1,2024-01-26,DA3m_Retail_Sales,2.20209563781675,TRUE,0.0080279182705202,0.0136252968827149,3.07115553920643
2024Q1,2024-01-26,DA3m_Savings,2.44409924793819,TRUE,0.0125751156423985,0.0110606500639284,2.76568907373235
2024Q1,2024-01-26,DA3m_Selic,2.31640302928484,TRUE,0.00832081914944479,0.0123137428167717,2.39686837877665
2024Q1,2024-01-26,DA3m_Steel,2.25593772927413,TRUE,0.0133804587447526,0.0129826728032082,3.9960612073201
2024Q1,2024-01-26,DA3m_TRUCK_IMP_US,2.44721659237139,TRUE,0.0139054245708958,0.0110324891767977,2.99409898853796
2024Q1,2024-01-26,DA_AUTO_SALES_US,2.21516770400945,TRUE,0.0115842261433943,0.0134649611645442,2.0192973960275
2024Q1,2024-01-26,DA_BGS,5.20268718165033,FALSE,,,2.90855097518339
2024Q1,2024-01-26,DA_CAP_UTILI_US,2.30591392665818,TRUE,0.0142882220222288,0.0124260226996447,3.0125639735491
2024Q1,2024-01-26,DA_CONS_CONF_US,2.43487891246539,TRUE,0.000505767124668151,0.0111445770277738,1.61649820494424
2024Q1,2024-01-26,DA_CONS_SENTI_US,2.24954743295585,TRUE,0.0102785720784986,0.0130565374053079,1.94743851327868
2024Q1,2024-01-26,DA_CPI_US,2.20683888204139,TRUE,0.00908694886984632,0.0135667890709998,2.69546753739719
2024Q1,2024-01-26,DA_Credit,2.2853804208761,TRUE,0.0167433526647089,0.0126503144906757,2.99997606493676
2024Q1,2024-01-26,DA_EMPLOY_NONFARM_US,2.3331881597118,TRUE,0.00983025545985539,0.0121372081342329,2.91762393960992
2024Q1,2024-01-26,DA_Fx,2.20402358517703,TRUE,0.00953536922520687,0.0136014701268427,2.97887006919001
2024Q1,2024-01-26,DA_HOUSING_STARTS_US,2.50483884891585,TRUE,0.00924067201165938,0.0105307365102264,3.05145179462952
2024Q1,2024-01-26,DA_HVT,2.2755237415534,TRUE,0.0122051903565656,0.0127601442809386,2.98848297552182
2024Q1,2024-01-26,DA_IC_Br,2.34319470721774,TRUE,0.00996613847551488,0.0120337662634512,3.16970909246856
2024Q1,2024-01-26,DA_IE_S,2.21709569919677,TRUE,0.024347206068656,0.0134415529799472,4.06968091450438
2024Q1,2024-01-26,DA_IE_S_alt,2.27206243544055,TRUE,0.0239780554920501,0.0127990520213116,1.57122133234384
2024Q1,2024-01-26,DA_INCC_DI,2.13635181049095,TRUE,0.0169852652385198,0.0144768068820268,2.8715770507413
2024Q1,2024-01-26,DA_INDF,2.39992497758707,TRUE,0.0122588062156383,0.011471573595695,4.21528054168145
2024Q1,2024-01-26,DA_INDFE,2.47074441122289,TRUE,0.01773032276234,0.0108233744517718,3.38398374437375
2024Q1,2024-01-26,DA_IP,2.26966428167053,TRUE,0.0119658688877831,0.01282611356603,3.82127014451481
2024Q1,2024-01-26,DA_IPCA,3.67886079719673,FALSE,,,5.26839384260772
2024Q1,2024-01-26,DA_IPCA_EX0,3.50034126614464,FALSE,,,3.21341727650378
2024Q1,2024-01-26,DA_IPCA_EX1,8.94292557511721,FALSE,,,3.21832845422327
2024Q1,2024-01-26,DA_IPCA_EX2,2.56745357653112,FALSE,,,-1.31938875075203
2024Q1,2024-01-26,DA_IPCA_MA,2.64539410814229,FALSE,,,4.50631036564608
2024Q1,2024-01-26,DA_IPCA_MS,3.02758968562548,FALSE,,,7.34758424643731
2024Q1,2024-01-26,DA_IPCDG,2.32511587023914,TRUE,0.0131121325147715,0.0122216298463727,4.38064779311443
2024Q1,2024-01-26,DA_IPCG,2.16971996202588,TRUE,0.0108259969692864,0.0140349528472188,3.194359661827
2024Q1,2024-01-26,DA_IPCI,2.2855407188336,TRUE,0.0111877871538799,0.0126485400760292,2.7874763685772
2024Q1,2024-01-26,DA_IPCIG,2.38533801805505,TRUE,0.0140041171025912,0.0116123058760875,3.43086050554415
2024Q1,2024-01-26,DA_IPKG,2.4834638287996,TRUE,0.0104854555797085,0.0107127914209917,3.27415395600547
2024Q1,2024-01-26,DA_IPME,2.37789092835217,TRUE,0.0181192000544649,0.011685154717386,2.23150593248017
2024Q1,2024-01-26,DA_IPMI,2.57486853685346,FALSE,,,3.35708691573903
2024Q1,2024-01-26,DA_IPSDG,2.20791137790706,TRUE,0.0110232055459829,0.0135536121007511,3.06946093071035
2024Q1,2024-01-26,DA_IP_US,2.32230477672617,TRUE,0.0127891848275683,0.0122512357261544,3.04063305167233
2024Q1,2024-01-26,DA_ISA_S,2.24846008632154,TRUE,0.0153154295598758,0.0130691686411414,2.90844624876225
2024Q1,2024-01-26,DA_M1,2.45287389722691,TRUE,0.0126753586658781,0.0109816572292603,3.04073000398408
2024Q1,2024-01-26,DA_PIB_monthly,2.14679979826638,TRUE,0.0179767256984446,0.0143362390999659,2.6038772135567
2024Q1,2024-01-26,DA_QSC,2.3309237286743,TRUE,0.0117690391641031,0.0121608015452038,2.96238237560197
2024Q1,2024-01-26,DA_REER_IPCA,2.19234581941035,TRUE,0.00925929225006122,0.0137467554245251,2.93012063517529
2024Q1,2024-01-26,DA_REER_USD,2.19651961158625,TRUE,0.00972333381619391,0.0136945623210819,3.09380720017453
2024Q1,2024-01-26,DA_RETAIL_SALES_US,2.35356301503617,TRUE,0.0147043724929085,0.0119279735026861,2.98250675921582
2024Q1,2024-01-26,DA_RE_Value,2.56722760396512,TRUE,0.0126099314912954,0.0100251199926202,0.640369542990753
2024Q1,2024-01-26,DA_Retail_Sales,2.06715814499444,TRUE,0.0131369738900736,0.0154621869951415,2.87668051257136
2024Q1,2024-01-26,DA_Savings,2.24664630158076,TRUE,0.0139854845807274,0.0130902794206879,2.71791947098431
2024Q1,2024-01-26,DA_Selic,2.3029729465918,TRUE,0.00916169435586276,0.0124577799285457,2.48274095186016
2024Q1,2024-01-26,DA_Steel,2.24422406360782,TRUE,0.0128849112908806,0.0131185518947553,3.14872964666799
2024Q1,2024-01-26,DA_TRUCK_IMP_US,2.22303869715537,TRUE,0.0142615872698658,0.0133697806409615,3.33375078727668
2024Q1,2024-02-02,DA3m_AUTO_SALES_US,2.21259472181962,TRUE,0.00857395406338899,0.0134962956416371,2.52507604834126
2024Q1,2024-02-02,DA3m_BGS,6.38961659250315,FALSE,,,2.74077446944988
2024Q1,2024-02-02,DA3m_CAP_UTILI_US,2.1702632037553,TRUE,0.0106608914614571,0.0140279275077945,2.35806914815333
2024Q1,2024-02-02,DA3m_CONS_CONF_US,2.29050690894116,TRUE,0.00100794833661321,0.0125937513672525,1.54219331862821
2024Q1,2024-02-02,DA3m_CONS_SENTI_US,2.42346174012435,TRUE,0.0125014841897137,0.0112498308254018,1.76966807770925
2024Q1,2024-02-02,DA3m_CPI_US,3.77376654680573,FALSE,,,2.25009507274647
2024Q1,2024-02-02,DA3m_Credit,2.18722726997871,TRUE,0.0103864015783437,0.0138111710254133,2.94877860710406
2024Q1,2024-02-02,DA3m_EMPLOY_NONFARM_US,2.24496451185948,TRUE,0.0147679147203275,0.013109899636012,1.97969908895116
2024Q1,2024-02-02,DA3m_Fx,2.20593800542383,TRUE,0.0093483231759636,0.0135778723368699,3.07094034632628
2024Q1,2024-02-02,DA3m_HOUSING_STARTS_US,2.25208383389059,TRUE,0.0104746334300894,0.0130271442144768,2.82236778500847
2024Q1,2024-02-02,DA3m_HVT,2.31460162360882,TRUE,0.0103118453567847,0.0123329173286069,3.03976204287109
2024Q1,2024-02-02,DA3m_IC_Br,2.34956364876254,TRUE,0.00990667096930771,0.0119686150367047,2.68303482612692
2024Q1,2024-02-02,DA3m_IE_S,2.14700756737741,TRUE,0.017516083591235,0.014333464555921,2.24258127688088
2024Q1,2024-02-02,DA3m_IE_S_alt,2.18561724127571,TRUE,0.0163319545258172,0.0138315264394689,2.10032447024928
2024Q1,2024-02-02,DA3m_INCC_DI,2.16764620684682,TRUE,0.0116690081752163,0.0140618197577431,2.69502904612712
2024Q1,2024-02-02,DA3m_INDF,2.21808237079561,TRUE,0.0173223436702332,0.013429597203208,2.95706994156488
2024Q1,2024-02-02,DA3m_INDFE,2.3031698959614,TRUE,0.0117010043773122,0.0124556494326553,1.88646652847588
2024Q1,2024-02-02,DA3m_IP,2.50820852572211,TRUE,0.0140973193567648,0.0105024602789993,3.64290457675839
2024Q1,2024-02-02,DA3m_IPCA,2.25234880719443,TRUE,0.0145795266157308,0.0130240792874209,3.52381073082019
2024Q1,2024-02-02,DA3m_IPCA_EX0,2.49417868695584,TRUE,0.0156392343387465,0.0106209459699911,3.60712024489325
2024Q1,2024-02-02,DA3m_IPCA_EX1,3.30522239080132,FALSE,,,3.24373034296409
2024Q1,2024-02-02,DA3m_IPCA_EX2,2.40300633019438,TRUE,0.00962644978945356,0.0114421726743712,3.51344181454623
2024Q1,2024-02-02,DA3m_IPCA_MA,2.55102115329711,TRUE,0.012403103911538,0.0101529023103184,4.51258488143555
2024Q1,2024-02-02,DA3m_IPCA_MS,3.23175281263624,FALSE,,,8.26372936777766
2024Q1,2024-02-02,DA3m_IPCDG,2.46020384409577,TRUE,0.0113942550641958,0.0109163170741237,2.86866656642122
2024Q1,2024-02-02,DA3m_IPCG,2.27025901917783,TRUE,0.0111188105697953,0.0128193943577159,3.03053612348928
2024Q1,2024-02-02,DA3m_IPCI,2.16406743307147,TRUE,0.0090546971396964,0.0141083669975534,3.26650666671084
2024Q1,2024-02-02,DA3m_IPCIG,2.38943482831287,TRUE,0.0130866001576846,0.0115725202081789,-0.157034968581229
2024Q1,2024-02-02,DA3m_IPKG,2.35679416599549,TRUE,0.0182375273491995,0.0118952895595719,0.432907896785755
2024Q1,2024-02-02,DA3m_IPME,2.290229727182,TRUE,0.0180688575625799,0.0125967999429971,3.01622436498038
2024Q1,2024-02-02,DA3m_IPMI,2.63214660483856,FALSE,,,3.65610910947234
2024Q1,2024-02-02,DA3m_IPSDG,2.18969115729998,TRUE,0.013660968396597,0.0137801072620205,3.00486616979119
2024Q1,2024-02-02,DA3m_IP_US,2.15172263749828,TRUE,0.0121997458302743,0.0142707155364678,2.13110401647156
2024Q1,2024-02-02,DA3m_ISA_S,2.18781551119684,TRUE,0.0182603263258173,0.0138037451635618,3.38100203238796
2024Q1,2024-02-02,DA3m_M1,2.32731386879335,TRUE,0.012213418038876,0.0121985556578466,3.54896266517398
2024Q1,2024-02-02,DA3m_PIB_monthly,2.20669071269827,TRUE,0.0205316732019283,0.0135686110297371,3.45315483502076
2024Q1,2024-02-02,DA3m_QSC,2.22142225726665,TRUE,0.0125453270648155,0.0133892450264941,3.35474686146327
2024Q1,2024-02-02,DA3m_REER_IPCA,2.21858057271617,TRUE,0.0099666399966035,0.0134235664103859,3.05840030539942
2024Q1,2024-02-02,DA3m_REER_USD,2.20119980445283,TRUE,0.00946991065730329,0.0136363894507624,3.20207780423839
2024Q1,2024-02-02,DA3m_RETAIL_SALES_US,2.20687521849724,TRUE,0.0150326569267909,0.0135663423171738,2.07362464682309
2024Q1,2024-02-02,DA3m_RE_Value,2.44892968642613,TRUE,0.010581300334235,0.0110170595127335,0.680541265074845
2024Q1,2024-02-02,DA3m_Retail_Sales,2.20209563781675,TRUE,0.0080279182705202,0.0136252968827149,2.01753529612485
2024Q1,2024-02-02,DA3m_Savings,2.44409924793819,TRUE,0.0125751156423985,0.0110606500639284,1.87789654145702
2024Q1,2024-02-02,DA3m_Selic,2.31640302928484,TRUE,0.00832081914944479,0.0123137428167717,2.16217988431084
2024Q1,2024-02-02,DA3m_Steel,2.25593772927413,TRUE,0.0133804587447526,0.0129826728032082,5.03047500751747
2024Q1,2024-02-02,DA3m_TRUCK_IMP_US,2.44721659237139,TRUE,0.0139054245708958,0.0110324891767977,3.6908317075899
2024Q1,2024-02-02,DA_AUTO_SALES_US,2.21516770400945,TRUE,0.0115842261433943,0.0134649611645442,1.53151194612217
2024Q1,2024-02-02,DA_BGS,5.20268718165033,FALSE,,,3.00560830808224
2024Q1,2024-02-02,DA_CAP_UTILI_US,2.30591392665818,TRUE,0.0142882220222288,0.0124260226996447,0.939470370482315
2024Q1,2024-02-02,DA_CONS_CONF_US,2.43487891246539,TRUE,0.000505767124668151,0.0111445770277738,1.60985914650201
