"date","AUTO_SALES_US","BGS","CAP_UTILI_US","CAR_IMP_US","CONS_CONF_US","CONS_SENTI_US","CPI_US","Credit","EMPLOY_NONFARM_US","Fx","HOUSING_STARTS_US","HVT","IC_Br","IE_S","IE_S_alt","INCC_DI","INDF","INDFE","IP","IP_US","IPCA","IPCA_EX0","IPCA_EX1","IPCA_EX2","IPCA_MA","IPCA_MS","IPCDG","IPCG","IPCI","IPCIG","IPKG","IPME","IPMI","IPSDG","ISA_S","M1","PIB_monthly","PMI_BW","PMI_EMP","PMI_IP","PMI_MFG","PMI_NEO","PMI_NO","PMI_OP","PMI_OUT","PMI_QP","PMI_SD","PMI_SF","PMI_SP","QSC","RE_Value","REER_IPCA","REER_USD","Retail_Sales","RETAIL_SALES_US","Savings","Selic","Steel","TRUCK_IMP_US","DA_AUTO_SALES_US","DA_BGS","DA_CAP_UTILI_US","DA_CAR_IMP_US","DA_CONS_CONF_US","DA_CONS_SENTI_US","DA_CPI_US","DA_Credit","DA_EMPLOY_NONFARM_US","DA_Fx","DA_HOUSING_STARTS_US","DA_HVT","DA_IC_Br","DA_IE_S","DA_IE_S_alt","DA_INCC_DI","DA_INDF","DA_INDFE","DA_IP","DA_IP_US","DA_IPCA","DA_IPCA_EX0","DA_IPCA_EX1","DA_IPCA_EX2","DA_IPCA_MA","DA_IPCA_MS","DA_IPCDG","DA_IPCG","DA_IPCI","DA_IPCIG","DA_IPKG","DA_IPME","DA_IPMI","DA_IPSDG","DA_ISA_S","DA_M1","DA_PIB_monthly","DA_PMI_BW","DA_PMI_EMP","DA_PMI_IP","DA_PMI_MFG","DA_PMI_NEO","DA_PMI_NO","DA_PMI_OP","DA_PMI_OUT","DA_PMI_QP","DA_PMI_SD","DA_PMI_SF","DA_PMI_SP","DA_QSC","DA_RE_Value","DA_REER_IPCA","DA_REER_USD","DA_Retail_Sales","DA_RETAIL_SALES_US","DA_Savings","DA_Selic","DA_Steel","DA_TRUCK_IMP_US","DA3m_AUTO_SALES_US","DA3m_BGS","DA3m_CAP_UTILI_US","DA3m_CAR_IMP_US","DA3m_CONS_CONF_US","DA3m_CONS_SENTI_US","DA3m_CPI_US","DA3m_Credit","DA3m_EMPLOY_NONFARM_US","DA3m_Fx","DA3m_HOUSING_STARTS_US","DA3m_HVT","DA3m_IC_Br","DA3m_IE_S","DA3m_IE_S_alt","DA3m_INCC_DI","DA3m_INDF","DA3m_INDFE","DA3m_IP","DA3m_IP_US","DA3m_IPCA","DA3m_IPCA_EX0","DA3m_IPCA_EX1","DA3m_IPCA_EX2","DA3m_IPCA_MA","DA3m_IPCA_MS","DA3m_IPCDG","DA3m_IPCG","DA3m_IPCI","DA3m_IPCIG","DA3m_IPKG","DA3m_IPME","DA3m_IPMI","DA3m_IPSDG","DA3m_ISA_S","DA3m_M1","DA3m_PIB_monthly","DA3m_PMI_BW","DA3m_PMI_EMP","DA3m_PMI_IP","DA3m_PMI_MFG","DA3m_PMI_NEO","DA3m_PMI_NO","DA3m_PMI_OP","DA3m_PMI_OUT","DA3m_PMI_QP","DA3m_PMI_SD","DA3m_PMI_SF","DA3m_PMI_SP","DA3m_QSC","DA3m_RE_Value","DA3m_REER_IPCA","DA3m_REER_USD","DA3m_Retail_Sales","DA3m_RETAIL_SALES_US","DA3m_Savings","DA3m_Selic","DA3m_Steel","DA3m_TRUCK_IMP_US"
1979-07-01,14.112,NA,84.861,NA,97.37135,60.4,73,NA,90217,NA,1760,NA,NA,NA,NA,5.003426e-10,NA,NA,NA,51.7029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,122.357911988026,NA,-4.9841553537977,NA,-1.99100743201193,-102.756880068603,13.2232742995321,NA,1.45071416531692,NA,-100.030657689667,NA,NA,NA,NA,20.5472737984465,NA,NA,NA,-1.93874970425245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3982063775373,-17.4700254010647,NA,-0.19745069876862,NA,-1.95030962863534,-35.4662548342624,13.371718659678,NA,3.56282347011927,NA,2.73661272668662,NA,NA,NA,NA,37.481229586102,NA,NA,NA,2.93358460528985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.3017453073856
1979-08-01,14.344,NA,84.1027,NA,97.40817,64.5,73.7,NA,90300,NA,1778,NA,NA,NA,NA,5.187802e-10,NA,NA,NA,51.3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,19.5674844460759,NA,-10.771143262636,NA,0.453682199507455,78.8113426331488,11.4520296562805,NA,1.10349725531336,NA,12.2103936499833,NA,NA,NA,NA,43.4246675255878,NA,NA,NA,-7.84954971585137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-177.504156091947,-0.835713097367652,NA,-6.23864601671613,NA,-1.26319493776883,-21.7247957414962,12.6819719399009,NA,2.26999481996515,NA,-21.461085396928,NA,NA,NA,NA,35.1464636255727,NA,NA,NA,-3.19865196317082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.0891029491207
1979-09-01,14.292,NA,83.9007,NA,97.44877,66.7,74.4,NA,90327,NA,1832,NA,NA,NA,NA,5.72023e-10,NA,NA,NA,51.3623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339,-4.35815537000224,NA,-2.88565727609793,NA,0.500059178852297,40.2476749438222,11.3437711725062,NA,0.358750355609061,NA,35.9029549922703,NA,NA,NA,NA,117.23869637253,NA,NA,NA,-0.0817692530405978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.0531715810912,45.8557470213664,NA,-6.2136519641772,NA,-0.345755351217392,5.43404583612279,12.0063583761063,NA,0.970987258746447,NA,-17.305769682471,NA,NA,NA,NA,60.4035458988548,NA,NA,NA,-3.29002289104814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.7197070985002
1979-10-01,13.112,NA,84.2922,NA,97.37322,62.1,75.2,NA,90481,NA,1681,NA,NA,NA,NA,5.8613e-10,NA,NA,NA,51.7175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379,-103.406518463562,NA,5.58645279889447,NA,-0.930695806408721,-85.7507567785746,12.8343469400971,NA,2.04415783248209,NA,-103.223294190551,NA,NA,NA,NA,29.2348891383469,NA,NA,NA,8.27013026949395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.843317242371,-29.3990631291628,NA,-2.69011591327981,NA,0.0076818573170101,11.1027535994655,11.8767159229613,NA,1.16880181446817,NA,-18.3699818494325,NA,NA,NA,NA,63.2994176788216,NA,NA,NA,0.112937100200661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.5713368102223
1979-11-01,13.025,NA,83.9769,NA,97.35517,63.3,76,NA,90573,NA,1524,NA,NA,NA,NA,6.087145e-10,NA,NA,NA,51.6341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358,-7.98870456251723,NA,-4.49708761521563,NA,-0.222463710217013,22.9672082528374,12.6985311966443,NA,1.21952577133726,NA,-117.660476594429,NA,NA,NA,NA,45.3692981972083,NA,NA,NA,-1.93669032164401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.4038624180712,-38.5844594653605,NA,-0.598764030806365,NA,-0.217700112591146,-7.51195786063832,12.2922164364159,NA,1.20747798647614,NA,-61.6602719309032,NA,NA,NA,NA,63.9476279026951,NA,NA,NA,2.08389023160311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7954277477362
1979-12-01,13.496,NA,83.8639,NA,97.39511,61,76.9,NA,90672,NA,1498,NA,NA,NA,NA,6.310723e-10,NA,NA,NA,51.6694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,42.6273091250838,NA,-1.61581713728829,NA,0.492199555985096,-44.4137579721833,14.1270434703209,NA,1.31093284576096,NA,-20.6490866033128,NA,NA,NA,NA,43.2852954414486,NA,NA,NA,0.820107772703871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-220.127399874355,-22.9226379669985,NA,-0.175483984536484,NA,-0.220319986880213,-35.7324354993068,13.2199738690208,NA,1.5248721498601,NA,-80.5109524627643,NA,NA,NA,NA,39.2964942590012,NA,NA,NA,2.38451590685127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.5626483500184
1980-01-01,14.439,NA,84.1462,NA,97.47986,67,78,NA,90800,NA,1341,NA,NA,NA,NA,6.607522e-10,NA,NA,NA,51.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.805,NA,NA,NA,NA,NA,NA,NA,NA,0.324,81.047440494498,NA,4.03261850094943,NA,1.0437462175009,112.582506261185,17.0435402135919,NA,1.69282341598063,NA,-132.858336954584,NA,NA,NA,NA,55.1501364233886,NA,NA,NA,6.36058215428221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.38003514431,38.5620150190215,NA,-0.693428750518166,NA,0.437827354422993,30.3786521806131,14.623038293519,NA,1.40776067769295,NA,-90.389300050775,NA,NA,NA,NA,47.9349100206818,NA,NA,NA,1.74799986844736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.7170757160387
1980-02-01,13.276,NA,84.02,NA,97.27154,66.9,79,NA,90883,NA,1350,NA,NA,NA,NA,7.236892e-10,NA,NA,NA,51.9633,4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898.178,NA,NA,NA,NA,NA,NA,NA,NA,0.309,-100.769982157625,NA,-1.80107570283461,NA,-2.56721230598309,-1.79238270813933,15.2868309329158,NA,1.09641526096453,NA,8.02678578095666,NA,NA,NA,NA,109.179762505624,NA,NA,NA,0.445781966547898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.1321525924073,NA,NA,NA,NA,NA,NA,NA,NA,-56.8826866735009,7.63492248731907,NA,0.205241886942176,NA,-0.343755510832366,22.1254551936209,15.4858048722762,NA,1.36672384090204,NA,-48.4935459256466,NA,NA,NA,NA,69.2050647901539,NA,NA,NA,2.54215729784466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.876683801182
1980-03-01,12.077,NA,83.516,NA,96.73009,56.5,80.1,NA,90994,NA,1047,NA,NA,NA,NA,8.163282e-10,NA,NA,NA,51.7454,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.957,NA,NA,NA,NA,NA,NA,NA,NA,0.28,-113.586091877388,NA,-7.21996256892723,NA,-6.69831162803796,-202.749994778145,16.5936019287507,NA,1.46472634294312,NA,-305.010792674326,NA,NA,NA,NA,144.54535384007,NA,NA,NA,-5.04259304708476,368.831168831169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.784487128114,NA,NA,NA,NA,NA,NA,NA,NA,-118.262008474195,-44.4362111801716,NA,-1.6628065902708,NA,-2.74059257217338,-30.6532904083664,16.3079910250861,NA,1.41798833996276,NA,-143.280781282651,NA,NA,NA,NA,102.958417589694,NA,NA,NA,0.587923691248449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.9215533344619
1980-04-01,10.444,NA,81.7161,NA,96.30981,52.7,80.9,NA,90849,NA,1051,NA,NA,NA,NA,8.419036e-10,NA,NA,NA,50.7197,5.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941.401,NA,NA,NA,NA,NA,NA,NA,NA,0.246,-174.330199747627,NA,-26.1446224703054,NA,-5.22520781312323,-83.5502191260947,11.925563988159,NA,-1.91373918026514,NA,4.57579200769729,NA,NA,NA,NA,37.0188460720868,NA,NA,NA,-24.0253728249105,-149.006622516556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.383377977916,NA,NA,NA,NA,NA,NA,NA,NA,-155.349680684264,-129.56209126088,NA,-11.7218869140224,NA,-4.83024391571476,-96.0308655374597,14.6019989499418,NA,0.215800807880839,NA,-97.4694049618908,NA,NA,NA,NA,96.9146541392604,NA,NA,NA,-9.54072796848244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.57701448073627,NA,NA,NA,NA,NA,NA,NA,NA,-110.164791943987
1980-05-01,9.54,NA,79.5737,NA,96.27487,51.7,81.7,NA,90420,NA,927,NA,NA,NA,NA,8.828548e-10,NA,NA,NA,49.4766,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.191,NA,NA,NA,NA,NA,NA,NA,NA,0.23,-108.640998452025,NA,-31.8808903556292,NA,-0.435424047852351,-22.9892088395195,11.8082133618131,NA,-5.6799669125887,NA,-150.652566373316,NA,NA,NA,NA,56.9942751533503,NA,NA,NA,-29.7774777045907,93.0056710775048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.156371653676,NA,NA,NA,NA,NA,NA,NA,NA,-80.7026724110008,-132.185763359013,NA,-21.7484917982873,NA,-4.11964782967118,-103.09647424792,13.4424597595743,NA,-2.04299324997024,NA,-150.362522346648,NA,NA,NA,NA,79.5194916885023,NA,NA,NA,-19.615147858862,93.5064935064935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.8524936012914,NA,NA,NA,NA,NA,NA,NA,NA,-118.10478718982
1980-06-01,10.449,NA,78.4079,NA,96.67149,58.7,82.5,NA,90101,NA,1196,NA,NA,NA,NA,9.334858e-10,NA,NA,NA,48.8383,5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.199,NA,NA,NA,NA,NA,NA,NA,NA,0.268,109.215353510134,NA,-17.710738391418,NA,4.93344026148641,152.378334383601,11.6931497696132,NA,-4.24106224154812,NA,305.741242733666,NA,NA,NA,NA,66.9180043505989,NA,NA,NA,-15.5819873151048,-82.1052631578949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49871091456748,NA,NA,NA,NA,NA,NA,NA,NA,183.489205905194,-57.9186148965057,NA,-25.2454170724508,NA,-0.242397199829725,15.2796354726622,11.8089757065285,NA,-3.94492277813399,NA,53.2214894560159,NA,NA,NA,NA,53.6437085253453,NA,NA,NA,-23.1282792815353,-48.3443708609272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42390153010916,NA,NA,NA,NA,NA,NA,NA,NA,-17.5210490633572
1980-07-01,11.664,NA,77.7106,NA,97.24512,62.3,82.6,NA,89840,NA,1269,NA,NA,NA,NA,9.925942e-10,NA,NA,NA,48.4907,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.257,NA,NA,NA,NA,NA,NA,NA,NA,0.283,132.001074257194,NA,-10.7196208567583,NA,7.09952600588473,71.4260387512276,1.45366462355732,NA,-3.48114348197726,NA,71.095839844573,NA,NA,NA,NA,73.6754023194905,NA,NA,NA,-8.57137694718979,54.2372881355933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16958036519253,NA,NA,NA,NA,NA,NA,NA,NA,65.3519005588569,44.1918097717679,NA,-20.1037498679352,NA,3.86584740650626,66.9383880984363,8.31834258499455,NA,-4.46739087870469,NA,75.3948387349745,NA,NA,NA,NA,65.8625606078132,NA,NA,NA,-17.9769473222951,19.6597353497165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9415543111452,NA,NA,NA,NA,NA,NA,NA,NA,56.0461446843499
1980-08-01,11.154,NA,77.8165,NA,97.86894,67.3,83.2,NA,90099,NA,1436,NA,NA,NA,NA,1.094622e-09,NA,NA,NA,48.6456,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055.8,NA,NA,NA,NA,NA,NA,NA,NA,0.294,-53.6507967587283,NA,1.63418490590743,NA,7.67332247326173,92.6385730287297,8.68520076027615,NA,3.4545064120536,NA,148.358738272538,NA,NA,NA,NA,117.410948733274,NA,NA,NA,3.82720275658261,-129.72972972973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7971704769515,NA,NA,NA,NA,NA,NA,NA,NA,45.759443634533,62.5218770028667,NA,-8.93205811408961,NA,6.56876291354429,105.480982054519,7.27733838448223,NA,-1.42256643715726,NA,175.065273616926,NA,NA,NA,NA,86.0014518011212,NA,NA,NA,-6.77538716857065,-52.6315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82182058557051,NA,NA,NA,NA,NA,NA,NA,NA,98.2001833661945
1980-09-01,10.912,NA,78.9666,NA,98.39467,73.7,83.9,NA,90213,NA,1471,NA,NA,NA,NA,1.182444e-09,NA,NA,NA,49.4578,4.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.371,NA,NA,NA,NA,NA,NA,NA,NA,0.29,-26.3220922395067,NA,17.605784757486,NA,6.4288790870112,109.011075053531,10.0539187751977,NA,1.51737009436417,NA,28.8971651919223,NA,NA,NA,NA,92.6092617321643,NA,NA,NA,19.8701017272825,-174.545454545454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.7669995629946,NA,NA,NA,NA,NA,NA,NA,NA,-16.4386132297945,17.342728419653,NA,2.84011626887839,NA,7.06724252205255,91.0252289444962,6.73092805301039,NA,0.496911008146839,NA,82.7839144363445,NA,NA,NA,NA,94.565204261643,NA,NA,NA,5.04197584555843,-81.3559322033898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665837597164654,NA,NA,NA,NA,NA,NA,NA,NA,31.5575769878651
1980-10-01,11.412,NA,79.8138,NA,98.61813,75,84.7,NA,90490,NA,1523,NA,NA,NA,NA,1.219101e-09,NA,NA,NA,50.0861,9.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090.245,NA,NA,NA,NA,NA,NA,NA,NA,0.266,53.7627987001772,NA,12.8057322927841,NA,2.72217962480461,20.9823772092225,11.3879858218176,NA,3.67896781300772,NA,41.6875587524689,NA,NA,NA,NA,36.6362626766289,NA,NA,NA,15.1484925242732,1489.36170212766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2914014254817,NA,NA,NA,NA,NA,NA,NA,NA,-103.661537038585,-8.73669676601931,NA,10.6819006520592,NA,5.60812706169251,74.2106750971612,10.0423684524305,NA,2.88361477314183,NA,72.9811540723098,NA,NA,NA,NA,82.2188243806892,NA,NA,NA,12.9485990027128,283.243243243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7738574464795,NA,NA,NA,NA,NA,NA,NA,NA,-24.7802355446153
1980-11-01,11.257,NA,80.9797,NA,98.50801,76.7,85.6,NA,90747,NA,1510,NA,NA,NA,NA,1.280728e-09,NA,NA,NA,50.9209,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1117.929,NA,NA,NA,NA,NA,NA,NA,NA,0.243,-16.4103311743041,NA,17.402500971852,NA,-1.34070513170741,26.89631380428,12.6836177876246,NA,3.40328086110588,NA,-10.2869077034303,NA,NA,NA,NA,59.1779572663967,NA,NA,NA,19.835908597152,-355.696202531646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0905097948007,NA,NA,NA,NA,NA,NA,NA,NA,-108.521838529381,3.6767917621221,NA,15.938006007374,NA,2.60345119336947,52.2965886890113,11.3751741282133,NA,2.86653958949259,NA,20.0992720803203,NA,NA,NA,NA,62.8078272250633,NA,NA,NA,18.2848342829026,138.989898989899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8716372190959,NA,NA,NA,NA,NA,NA,NA,NA,-76.2073295992533
1980-12-01,10.939,NA,81.3443,NA,98.13569,64.5,86.4,NA,90943,NA,1482,NA,NA,NA,NA,1.344483e-09,NA,NA,NA,51.257,6.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094.96,NA,NA,NA,NA,NA,NA,NA,NA,0.221,-34.386926682016,NA,5.39070914684672,NA,-4.54410218977443,-207.88378148578,11.162871194777,NA,2.58902626711546,NA,-22.4605487435259,NA,NA,NA,NA,58.2970635440233,NA,NA,NA,7.89449488854697,-10.7946026986506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.9120402410938,NA,NA,NA,NA,NA,NA,NA,NA,-113.878490187355,0.988513614619002,NA,11.8663141371609,NA,-1.05420923222574,-53.3350301574259,11.7448249347397,NA,3.22375831374302,NA,2.9800341018376,NA,NA,NA,NA,51.3704278290163,NA,NA,NA,14.2929653366574,225.059101654846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1566236597295,NA,NA,NA,NA,NA,NA,NA,NA,-108.687288585107
